id_user;name;username;rating;date;nama_objek;id_objek;;
14192;Noviyantimd;/Profile/Noviyantimd;50;Okt 2020;Museum PASIFIKA;785;;
14202;Nozar;/Profile/Dr-NGh;40;Sep-19;Museum PASIFIKA;785;;
14226;Nungsi;/Profile/Nungsy_Ranny18;50;Agt 2019;Museum PASIFIKA;785;;
14740;paulinacendranita;/Profile/paulinacendranita;40;Jul-19;Museum PASIFIKA;785;;
14748;Paulo;/Profile/Sergio31018555;50;Jan-21;Museum PASIFIKA;785;;
14931;Pina W;/Profile/914pinaw;50;Jun-15;Museum PASIFIKA;785;;
15256;Putuayu;/Profile/Putuayu0508;50;Sep-20;Museum PASIFIKA;785;;
15303;r_gaper_fadli;/Profile/r_gaper_fadli;40;Nov-13;Museum PASIFIKA;785;;
15446;rahmatsolihudin;/Profile/rahmatsolihudin;40;Sep-14;Museum PASIFIKA;785;;
15623;Raya C;/Profile/341rayac;50;Okt 2020;Museum PASIFIKA;785;;
15707;regulartraveller01;/Profile/regulartraveller01;40;Agt 2014;Museum PASIFIKA;785;;
15883;rhondanbob;/Profile/rhondanbob;50;Okt 2019;Museum PASIFIKA;785;;
16102;Riniardi;/Profile/Riniardani07;50;Jan-21;Museum PASIFIKA;785;;
17411;Shihoko P;/Profile/Shihoko;50;Jul-19;Museum PASIFIKA;785;;
17578;Sinta2020;/Profile/Sinta2020;50;Okt 2020;Museum PASIFIKA;785;;
17865;Stefan5680;/Profile/Stefan5680;50;Agt 2015;Museum PASIFIKA;785;;
17933;Stephen R;/Profile/Radiobirdman58;50;Jul-19;Museum PASIFIKA;785;;
17951;SteveBlairgowrie;/Profile/SteveBlairgowrie;50;Jul-14;Museum PASIFIKA;785;;
17973;Storyteller526422;/Profile/Storyteller526422;50;Sep-19;Museum PASIFIKA;785;;
18195;Susie;/Profile/Designsusi;40;Okt 2019;Museum PASIFIKA;785;;
18196;susila_wirata;/Profile/susila_wirata;50;Mar-15;Museum PASIFIKA;785;;
18433;Tantri;/Profile/ristantrisoegondo;50;Okt 2020;Museum PASIFIKA;785;;
18492;Tato2013;/Profile/Tato2013;50;Sep-19;Museum PASIFIKA;785;;
18703;Thibaud MICHEL;/Profile/Aventurier37;50;Sep-19;Museum PASIFIKA;785;;
19643;Virgorini Irawati;/Profile/virgorini_irawati;40;Mei 2015;Museum PASIFIKA;785;;
19649;visith2019;/Profile/visith2019;50;Agt 2019;Museum PASIFIKA;785;;
19740;Wahyu pradnyana;/Profile/Wahyupradnyana24;50;Okt 2020;Museum PASIFIKA;785;;
19935;WeWant2GoBack;/Profile/WeWant2GoBack;50;Sep-19;Museum PASIFIKA;785;;
20134;wira k;/Profile/wirak48;50;Sep-16;Museum PASIFIKA;785;;
20463;Yoga santika;/Profile/Ebring21;50;Jan-21;Museum PASIFIKA;785;;
20542;Yoseph;/Profile/ocep_od;40;Jul-18;Museum PASIFIKA;785;;
20708;Yunia Rizky, Riris;/Profile/Yuniarizky;50;03-Feb;Museum PASIFIKA;785;;
325;198vivina;/Profile/198vivina;40;Feb-17;Museum Prasejarah Sangiran;784;;
373;3este;/Profile/3este;50;Okt 2018;Museum Prasejarah Sangiran;784;;
509;A_Widjokongko;/Profile/A_Widjokongko;30;Des 2016;Museum Prasejarah Sangiran;784;;
708;Adhie V;/Profile/adhiev2017;50;Feb-17;Museum Prasejarah Sangiran;784;;
925;agnes_sulistya;/Profile/agnes_sulistya;50;Jan-15;Museum Prasejarah Sangiran;784;;
937;agritalaksmi;/Profile/agritalaksmi;50;Des 2016;Museum Prasejarah Sangiran;784;;
978;Agus Andrijono;/Profile/agusandrijono;50;Jan-17;Museum Prasejarah Sangiran;784;;
1059;Ahmad Q;/Profile/AhmadQ206;50;Feb-17;Museum Prasejarah Sangiran;784;;
1102;Ainunna H;/Profile/ainunnah;50;Mar-16;Museum Prasejarah Sangiran;784;;
1363;aljufree ص;/Profile/NorthStar709366;40;Mei 2017;Museum Prasejarah Sangiran;784;;
1417;Alvina A;/Profile/alviinaa13;40;Jan-16;Museum Prasejarah Sangiran;784;;
1615;Andantya;/Profile/Andantya;40;Feb-16;Museum Prasejarah Sangiran;784;;
1665;Andika Bhayangkara;/Profile/andikabhayangkara;40;Mei 2017;Museum Prasejarah Sangiran;784;;
1914;ANGGREK306;/Profile/ANGGREK306;40;Apr-16;Museum Prasejarah Sangiran;784;;
1979;Anizma;/Profile/Anizma;40;Feb-17;Museum Prasejarah Sangiran;784;;
2333;ARIEF RAHARDJA;/Profile/ariefrahja;30;Jul-17;Museum Prasejarah Sangiran;784;;
2697;atrio i;/Profile/atrioi;50;Feb-18;Museum Prasejarah Sangiran;784;;
2731;AulianaM;/Profile/AulianaM;40;Apr-14;Museum Prasejarah Sangiran;784;;
3043;Bambang A;/Profile/271bambanga;50;Jun-16;Museum Prasejarah Sangiran;784;;
3299;berkah j;/Profile/berkahj;50;Apr-17;Museum Prasejarah Sangiran;784;;
4034;chatarinawidyastikas;/Profile/chatarinawidyastikas;50;Jul-17;Museum Prasejarah Sangiran;784;;
4147;Christian K;/Profile/ChristianK294;40;Jul-16;Museum Prasejarah Sangiran;784;;
4195;Chulafak;/Profile/Chulafak;40;Agt 2016;Museum Prasejarah Sangiran;784;;
4670;darjipurwanto;/Profile/darjipurwanto;50;Feb-17;Museum Prasejarah Sangiran;784;;
5026;Desak R;/Profile/desakr;50;Sep-16;Museum Prasejarah Sangiran;784;;
5316;dianawati;/Profile/dianawati;40;Mei 2015;Museum Prasejarah Sangiran;784;;
5420;Dimas Lava adventure;/Profile/Adventurebromo;50;Jan-17;Museum Prasejarah Sangiran;784;;
5422;dimas wisnu p;/Profile/dimaswisnup;50;Apr-17;Museum Prasejarah Sangiran;784;;
5446;dinamust;/Profile/dinamust;40;Jan-17;Museum Prasejarah Sangiran;784;;
5460;dindahnurma;/Profile/dindahnurma;40;Apr-17;Museum Prasejarah Sangiran;784;;
5529;ditaike22;/Profile/ditaike22;30;Mei 2017;Museum Prasejarah Sangiran;784;;
5559;Dizzman;/Profile/Dizzman;40;Jan-18;Museum Prasejarah Sangiran;784;;
5681;Dony A;/Profile/921donya;50;Jul-17;Museum Prasejarah Sangiran;784;;
5773;DuniaNana;/Profile/DuniaNana;40;Apr-17;Museum Prasejarah Sangiran;784;;
6072;Eko P;/Profile/ekop208;50;Feb-16;Museum Prasejarah Sangiran;784;;
6434;erlinearth;/Profile/erlinearth;40;Jul-15;Museum Prasejarah Sangiran;784;;
6488;ErykaBagus;/Profile/ErykaBagus;40;Okt 2016;Museum Prasejarah Sangiran;784;;
6602;eviyulianti;/Profile/eviyulianti;40;Apr-17;Museum Prasejarah Sangiran;784;;
6729;Faisal A;/Profile/faisalaB2578FW;30;Jun-18;Museum Prasejarah Sangiran;784;;
7042;FerdyBoo;/Profile/FerdyBoo;40;Agt 2015;Museum Prasejarah Sangiran;784;;
7217;fitriadeha;/Profile/fitriadeha;30;Des 2014;Museum Prasejarah Sangiran;784;;
8146;Harib F;/Profile/HaribF;50;Apr-17;Museum Prasejarah Sangiran;784;;
8873;Ikhsan Rosyid;/Profile/ikhsanrosyid81;50;Feb-18;Museum Prasejarah Sangiran;784;;
8895;Ilhamrodhan;/Profile/Ilhamrodhan;40;Des 2015;Museum Prasejarah Sangiran;784;;
8896;ilhamsteria;/Profile/ilhamsteria;50;Mei 2015;Museum Prasejarah Sangiran;784;;
9177;ira;/Profile/sin_ik_1999;50;Des 2018;Museum Prasejarah Sangiran;784;;
9341;isywara p;/Profile/isywarap;40;Feb-17;Museum Prasejarah Sangiran;784;;
9728;Jeffry Simanjuntak;/Profile/JeffrySimanjuntak;50;Agt 2015;Museum Prasejarah Sangiran;784;;
10500;Karel S;/Profile/karels2017;50;Jun-17;Museum Prasejarah Sangiran;784;;
10527;karizkeke;/Profile/karizkeke;40;Mei 2017;Museum Prasejarah Sangiran;784;;
10687;Kenjiro M;/Profile/zio421;40;Des 2015;Museum Prasejarah Sangiran;784;;
10763;khaerulikhwan;/Profile/khaerulikhwan;40;Feb-15;Museum Prasejarah Sangiran;784;;
10779;khanidmafula;/Profile/khanidmafula;30;Jan-17;Museum Prasejarah Sangiran;784;;
10842;Kimmy S;/Profile/EmiliaSusan;40;Des 2015;Museum Prasejarah Sangiran;784;;
10890;kk_funky;/Profile/kk_funky;50;Jun-16;Museum Prasejarah Sangiran;784;;
11038;kuaciandehlu;/Profile/kuaciandehlu;50;Mar-17;Museum Prasejarah Sangiran;784;;
11489;Lilis L;/Profile/LilisL55;50;Jun-16;Museum Prasejarah Sangiran;784;;
12041;makky2014;/Profile/makky2014;50;Mar-14;Museum Prasejarah Sangiran;784;;
12461;maulinappany;/Profile/maulinappany;30;Apr-17;Museum Prasejarah Sangiran;784;;
13165;Mono_Kairun;/Profile/Mono_Kairun;40;Des 2015;Museum Prasejarah Sangiran;784;;
13318;Muhammad H;/Profile/muhammad012015;50;Feb-18;Museum Prasejarah Sangiran;784;;
13340;Muhammad T;/Profile/449muhammadt;40;Nov-14;Museum Prasejarah Sangiran;784;;
14345;nyonyaprasetyo910;/Profile/iisprasetyo;40;Jun-17;Museum Prasejarah Sangiran;784;;
14473;omanhomsa;/Profile/omanhomsa;30;Feb-18;Museum Prasejarah Sangiran;784;;
14605;pam3008;/Profile/pam3008;40;Nov-14;Museum Prasejarah Sangiran;784;;
14606;Pambul and Pindut Project;/Profile/pambulnpindut;50;Jan-16;Museum Prasejarah Sangiran;784;;
14637;Pangastuti G;/Profile/pangastutig;40;Jul-17;Museum Prasejarah Sangiran;784;;
14949;pipin p;/Profile/pipinp2016;40;Jun-17;Museum Prasejarah Sangiran;784;;
15065;prastpd;/Profile/prastpd;50;Mar-17;Museum Prasejarah Sangiran;784;;
15166;purpleefloo;/Profile/purpleefloo;40;Nov-15;Museum Prasejarah Sangiran;784;;
15574;Ratih Rachma Islami;/Profile/ratihrachma;50;Jun-17;Museum Prasejarah Sangiran;784;;
15692;reeva187;/Profile/reeva187;40;Des 2014;Museum Prasejarah Sangiran;784;;
15725;Relinda Puspita;/Profile/relindapuspita;40;Jun-15;Museum Prasejarah Sangiran;784;;
16535;Roy E. Wicaksono;/Profile/RoyEWicaksono;40;Jan-18;Museum Prasejarah Sangiran;784;;
16548;RoyKwik;/Profile/RoyKwik;40;Okt 2015;Museum Prasejarah Sangiran;784;;
16762;Saiful J;/Profile/saifulj2016;30;Mar-17;Museum Prasejarah Sangiran;784;;
16818;sam_wijaya;/Profile/sam_wijaya;50;Apr-15;Museum Prasejarah Sangiran;784;;
16891;Sandy W;/Profile/drsandywijaya;50;Agt 2017;Museum Prasejarah Sangiran;784;;
16907;Sani2907;/Profile/Sani2907;50;Des 2017;Museum Prasejarah Sangiran;784;;
17233;Setia W;/Profile/953setiaw;40;Jul-18;Museum Prasejarah Sangiran;784;;
17461;Sianne A;/Profile/siannea;50;Jan-19;Museum Prasejarah Sangiran;784;;
17525;silvia f;/Profile/silviaf3931;40;Mei 2017;Museum Prasejarah Sangiran;784;;
17539;Silvita_nurmala;/Profile/Silvita_nurmala;40;Apr-17;Museum Prasejarah Sangiran;784;;
17646;sizzozzy18;/Profile/sizzozzy18;50;Mei 2016;Museum Prasejarah Sangiran;784;;
17704;SOEHARDI;/Profile/SOEHARDI;50;Nov-17;Museum Prasejarah Sangiran;784;;
18052;sukandaru p;/Profile/daru222;40;Des 2016;Museum Prasejarah Sangiran;784;;
18118;Supardi73;/Profile/Supardi73;40;Jun-15;Museum Prasejarah Sangiran;784;;
18133;supriyonop08b3b;/Profile/supriyonop08b3b;40;Feb-17;Museum Prasejarah Sangiran;784;;
18485;tathagati;/Profile/tathagati;50;Jul-14;Museum Prasejarah Sangiran;784;;
18539;tedjo70;/Profile/tedjo70;50;Jun-14;Museum Prasejarah Sangiran;784;;
18555;teguh_satria;/Profile/teguh_satria;50;Apr-17;Museum Prasejarah Sangiran;784;;
18557;TeguhMaulana;/Profile/TeguhMaulana;50;Nov-17;Museum Prasejarah Sangiran;784;;
18798;TikoDF;/Profile/TikoDF;50;Jan-17;Museum Prasejarah Sangiran;784;;
19456;Vecijerry;/Profile/Vecijerry;40;Apr-16;Museum Prasejarah Sangiran;784;;
19998;Widya Nurmeita;/Profile/widyanurmeita_;40;Jul-19;Museum Prasejarah Sangiran;784;;
20003;widya153;/Profile/widya153;40;Agt 2014;Museum Prasejarah Sangiran;784;;
20010;widyasarid;/Profile/widyasarid;30;Sep-15;Museum Prasejarah Sangiran;784;;
20159;wisatawa;/Profile/wisatawa;40;Jul-17;Museum Prasejarah Sangiran;784;;
20597;ysusetyo;/Profile/ysusetyo;50;Jan-15;Museum Prasejarah Sangiran;784;;
20616;YudhaYudhanto;/Profile/YudhaYudhanto;30;Okt 2017;Museum Prasejarah Sangiran;784;;
268;_monikinteh;/Profile/_monikinteh;50;Feb-17;Museum Puri Lukisan;783;;
493;987carita;/Profile/987carita;40;Des 2018;Museum Puri Lukisan;783;;
509;A_Widjokongko;/Profile/A_Widjokongko;40;Apr-17;Museum Puri Lukisan;783;;
918;Agizzy;/Profile/Agizzy;40;Jul-17;Museum Puri Lukisan;783;;
1378;allsmilesTas;/Profile/allsmilesTas;50;Jan-19;Museum Puri Lukisan;783;;
1810;Andy H;/Profile/andyhY6852FE;40;Jul-19;Museum Puri Lukisan;783;;
1836;Ang.apriyanto;/Profile/Ang_apriyanto;50;Feb-16;Museum Puri Lukisan;783;;
2204;AquaPacifica;/Profile/AquaPacifica;30;Apr-19;Museum Puri Lukisan;783;;
2226;Arcee_CO;/Profile/Arcee_CO;40;Jun-17;Museum Puri Lukisan;783;;
2494;ArtWeaver;/Profile/ArtWeaver;40;Jul-17;Museum Puri Lukisan;783;;
2592;Aska P;/Profile/AskaP24;40;Jan-18;Museum Puri Lukisan;783;;
2597;Asmidar Ithnin;/Profile/asmidar1971;10;Des 2018;Museum Puri Lukisan;783;;
2605;Asri D;/Profile/cwitzal;50;Apr-16;Museum Puri Lukisan;783;;
2843;ayu123;/Profile/Tour598117;40;Jun-19;Museum Puri Lukisan;783;;
2984;baketown89;/Profile/baketown89;30;Mei 2017;Museum Puri Lukisan;783;;
3022;Balidylique;/Profile/Balidylique-67;50;Jun-18;Museum Puri Lukisan;783;;
3138;Bastiaan O;/Profile/BastiaanO;50;Mei 2017;Museum Puri Lukisan;783;;
3459;Blue Addiction;/Profile/BlueAddiction;30;Apr-17;Museum Puri Lukisan;783;;
3585;Brianandmargaret;/Profile/Brianandmargaret;40;Apr-17;Museum Puri Lukisan;783;;
3619;Bronwyn J;/Profile/bronwynj352;30;Nov-19;Museum Puri Lukisan;783;;
3734;C D;/Profile/AsiaGypsyGirl;30;Okt 2018;Museum Puri Lukisan;783;;
4193;Chuck B;/Profile/Mochillero13;30;Okt 2019;Museum Puri Lukisan;783;;
4290;Claire200017;/Profile/Claire200017;10;Jan-19;Museum Puri Lukisan;783;;
4726;davet65;/Profile/davet65;40;Jun-17;Museum Puri Lukisan;783;;
4733;David D;/Profile/L7768EQdavidd;30;Okt 2019;Museum Puri Lukisan;783;;
4803;Deanne;/Profile/341deannep;20;Jul-19;Museum Puri Lukisan;783;;
5282;Dian Kartika R;/Profile/diankartikar2017;40;Jun-17;Museum Puri Lukisan;783;;
5321;dianepb;/Profile/dianepb;40;Jun-17;Museum Puri Lukisan;783;;
5495;Dion;/Profile/43isiusdion;50;Nov-19;Museum Puri Lukisan;783;;
5644;Don P;/Profile/184DonP;50;Jul-17;Museum Puri Lukisan;783;;
6178;ellen827;/Profile/ellen827;50;Mar-17;Museum Puri Lukisan;783;;
6251;Emily;/Profile/emfish245;50;Jun-19;Museum Puri Lukisan;783;;
6581;Evelina S;/Profile/evelinas223;40;Apr-17;Museum Puri Lukisan;783;;
7504;garylondonx;/Profile/garylondonx;50;Jul-17;Museum Puri Lukisan;783;;
7596;Gergely J;/Profile/gergely277;50;Nov-18;Museum Puri Lukisan;783;;
7618;ggm;/Profile/ggm96822;30;Agt 2019;Museum Puri Lukisan;783;;
7626;ghia_taw;/Profile/ghia_taw;50;Mei 2017;Museum Puri Lukisan;783;;
8045;Handi_Swardika;/Profile/Handi_Swardika;40;Apr-14;Museum Puri Lukisan;783;;
8934;imaniarmun_;/Profile/imaaniarmun;30;Okt 2018;Museum Puri Lukisan;783;;
9537;James;/Profile/onfire19;40;Feb-20;Museum Puri Lukisan;783;;
9649;jass;/Profile/iJass24;10;Nov-19;Museum Puri Lukisan;783;;
10041;John B;/Profile/P7652QJjohnb;50;Jun-17;Museum Puri Lukisan;783;;
10121;Jonathan H;/Profile/X1968QCjonathanh;40;Jan-19;Museum Puri Lukisan;783;;
10248;Judiantology;/Profile/Judiantology;50;Mar-19;Museum Puri Lukisan;783;;
10305;juliejt;/Profile/juliejt;50;Okt 2018;Museum Puri Lukisan;783;;
10497;karcoolka;/Profile/karcoolka;50;Feb-17;Museum Puri Lukisan;783;;
10586;Kathy M;/Profile/826KathyM826;50;Jun-17;Museum Puri Lukisan;783;;
10615;KayO133;/Profile/KayO133;40;Des 2018;Museum Puri Lukisan;783;;
10706;kerenontheroad;/Profile/kerenontheroad;30;Jul-17;Museum Puri Lukisan;783;;
10726;Ketut S;/Profile/KetutS393;40;Des 2017;Museum Puri Lukisan;783;;
11173;Lany S;/Profile/lany_sekar;40;Apr-16;Museum Puri Lukisan;783;;
11296;LeeWilkesisHere;/Profile/LeeWilkesisHere;30;Mei 2017;Museum Puri Lukisan;783;;
11386;Lewipurn0368;/Profile/Lewipurn0368;30;Jan-18;Museum Puri Lukisan;783;;
11493;lilkitty111;/Profile/lilkitty111;40;Mar-19;Museum Puri Lukisan;783;;
11802;Lucy9908;/Profile/Lucy9908;50;Jun-17;Museum Puri Lukisan;783;;
11829;Lula P;/Profile/286lulap;50;Apr-17;Museum Puri Lukisan;783;;
12317;Marsha P;/Profile/marshas124;40;Okt 2019;Museum Puri Lukisan;783;;
12341;Martin T;/Profile/MartinT231;40;Mar-19;Museum Puri Lukisan;783;;
12760;MF543;/Profile/MF543;40;Jul-17;Museum Puri Lukisan;783;;
12780;Mia W;/Profile/MiaW676;50;Okt 2017;Museum Puri Lukisan;783;;
12891;Mikael K;/Profile/mikaelk676;50;Okt 2018;Museum Puri Lukisan;783;;
12914;mikewong;/Profile/followmike;40;Apr-17;Museum Puri Lukisan;783;;
13008;MissRStyles;/Profile/MissRStyles;40;Jun-17;Museum Puri Lukisan;783;;
13119;momiji;/Profile/momiji_tanuki;30;Mar-17;Museum Puri Lukisan;783;;
13398;Murph6631;/Profile/Murph6631;40;Okt 2018;Museum Puri Lukisan;783;;
13486;Naarden;/Profile/Naarden;40;Okt 2018;Museum Puri Lukisan;783;;
13570;nanalita56;/Profile/nanalita56;40;Mar-15;Museum Puri Lukisan;783;;
13908;Nicole H;/Profile/nicolehZ6335FD;40;Jul-17;Museum Puri Lukisan;783;;
14076;Nomadman411978;/Profile/Nomadman411978;40;Mei 2017;Museum Puri Lukisan;783;;
14492;ong_giri;/Profile/ong_giri;40;Jun-13;Museum Puri Lukisan;783;;
14603;Pam R;/Profile/Pam698;50;Nov-19;Museum Puri Lukisan;783;;
15052;PrasannaSugavanam;/Profile/PrasannaSugavanam;40;Mei 2019;Museum Puri Lukisan;783;;
15364;Rae Canada;/Profile/ManifestSidhe;50;Jan-19;Museum Puri Lukisan;783;;
15466;Raja G;/Profile/RajaG329;30;Jan-18;Museum Puri Lukisan;783;;
15840;Reza M;/Profile/rezam932;50;Apr-17;Museum Puri Lukisan;783;;
16122;Rio Arie;/Profile/rioarie;50;Apr-15;Museum Puri Lukisan;783;;
16540;royaltylites;/Profile/royaltylites;50;Jun-17;Museum Puri Lukisan;783;;
16572;RubyAustralia;/Profile/RubyAustralia;30;Agt 2019;Museum Puri Lukisan;783;;
16646;RuthyTunes;/Profile/RuthyTunes;50;Jan-19;Museum Puri Lukisan;783;;
16822;Samantha F;/Profile/Fle0003;40;Mar-20;Museum Puri Lukisan;783;;
17217;Serena C;/Profile/serenacM2949EX;40;Nov-18;Museum Puri Lukisan;783;;
17327;sharonr806;/Profile/sharonr806;40;Mar-17;Museum Puri Lukisan;783;;
17607;SiskaPurnama;/Profile/SiskaPurnama;40;Mei 2015;Museum Puri Lukisan;783;;
17873;stefanihwang;/Profile/stefanihwang;30;Feb-16;Museum Puri Lukisan;783;;
18313;Syarif S;/Profile/956syarifs;40;Jan-16;Museum Puri Lukisan;783;;
18462;Tartine;/Profile/Tartine0511;40;Mei 2017;Museum Puri Lukisan;783;;
18670;thelonious22;/Profile/thelonious22;50;Jan-19;Museum Puri Lukisan;783;;
19057;Traveller;/Profile/Holidayandbusyday;40;Nov-19;Museum Puri Lukisan;783;;
19094;Trevor MH;/Profile/630trevorm;30;Apr-17;Museum Puri Lukisan;783;;
19122;TriaCahyaPuspita;/Profile/TriaCahyaPuspita;40;Des 2012;Museum Puri Lukisan;783;;
19401;Valentina P;/Profile/Vale487;50;Jun-17;Museum Puri Lukisan;783;;
19407;Valerie B;/Profile/valerieb567;10;Apr-17;Museum Puri Lukisan;783;;
19478;venividivice;/Profile/venividivice;50;Jul-19;Museum Puri Lukisan;783;;
19562;victoriabR6368IO;/Profile/victoriabR6368IO;30;Mar-17;Museum Puri Lukisan;783;;
19773;WallyHolland;/Profile/WallyHolland;30;Feb-17;Museum Puri Lukisan;783;;
20000;Widya Rani H;/Profile/ranihapsari;40;Apr-17;Museum Puri Lukisan;783;;
20434;yipjcs88;/Profile/yipjcs88;40;Feb-19;Museum Puri Lukisan;783;;
20478;yogurtrepublic;/Profile/yogurtrepublic;50;Jun-17;Museum Puri Lukisan;783;;
20572;Young-ish couple;/Profile/ashadam;30;Jan-19;Museum Puri Lukisan;783;;
20677;yuliati;/Profile/yuliati;40;Apr-13;Museum Puri Lukisan;783;;
549;Abd Rohman Addakhil;/Profile/CatatanOman;40;Agt 2019;Museum Sampoerna;782;;
730;adia p;/Profile/adiap7;50;Jan-19;Museum Sampoerna;782;;
1338;ALIEF_DOANK;/Profile/ALIEF_DOANK;50;Mei 2018;Museum Sampoerna;782;;
1636;Andi Berkah Amin;/Profile/andiberkahamin;50;Agt 2018;Museum Sampoerna;782;;
1722;Andreas w;/Profile/Andreasw3279;50;Mei 2018;Museum Sampoerna;782;;
2013;ANNA5758;/Profile/ANNA5758_FROZENFOOD;40;Agt 2018;Museum Sampoerna;782;;
2054;Annisa I;/Profile/AnnisaI93;50;Apr-18;Museum Sampoerna;782;;
2108;Antohokkeh;/Profile/ntoanto12;40;Mei 2018;Museum Sampoerna;782;;
2108;Antohokkeh;/Profile/ntoanto12;50;Mei 2018;Museum Sampoerna;782;;
2125;antoniofjaury;/Profile/antoniofjaury;50;Apr-18;Museum Sampoerna;782;;
2413;Aris;/Profile/Arisandroo;40;Jun-18;Museum Sampoerna;782;;
2557;asep s;/Profile/aseps789;40;Mei 2018;Museum Sampoerna;782;;
2667;Atalestari;/Profile/Atalestari;50;Agt 2018;Museum Sampoerna;782;;
2674;ateQh;/Profile/ateQh;50;Agt 2018;Museum Sampoerna;782;;
3149;bay;/Profile/bay227;40;Agt 2018;Museum Sampoerna;782;;
3312;bernardsie;/Profile/bernardsie;50;Des 2018;Museum Sampoerna;782;;
3366;biandaev;/Profile/biandaev;50;Jun-18;Museum Sampoerna;782;;
3542;Bpk ARMAINI;/Profile/ARMAINI;30;Feb-19;Museum Sampoerna;782;;
3847;CarlaSierra;/Profile/CarlaSierra;50;Okt 2019;Museum Sampoerna;782;;
4153;Christiena A;/Profile/ChristienaA1;50;Jun-19;Museum Sampoerna;782;;
4408;cozzity;/Profile/cozzity;40;Jun-18;Museum Sampoerna;782;;
4479;CV. PURI EXPRES... T;/Profile/Explorer676244;50;Agt 2018;Museum Sampoerna;782;;
4596;Dani Oktawirawan;/Profile/dhoktawirawan;50;Mei 2018;Museum Sampoerna;782;;
4859;Deddy;/Profile/204deddya;50;Feb-20;Museum Sampoerna;782;;
5023;Derry_Indrawijaya;/Profile/Derry_Indrawijaya;40;Jul-18;Museum Sampoerna;782;;
5138;Dewi D;/Profile/DewiD219;50;Jul-18;Museum Sampoerna;782;;
5230;dheyie;/Profile/dheyie;50;Apr-18;Museum Sampoerna;782;;
5236;Dhieguz C;/Profile/yudiagusf;40;Des 2018;Museum Sampoerna;782;;
5273;Dian;/Profile/lailanugraha;40;Apr-19;Museum Sampoerna;782;;
5799;Dwi P;/Profile/DwiP703;50;Jun-18;Museum Sampoerna;782;;
5850;Dyandra66;/Profile/dyandra66;50;Jul-18;Museum Sampoerna;782;;
6034;eka y;/Profile/ekay209;50;Agt 2018;Museum Sampoerna;782;;
6040;ekalagam;/Profile/ekalagam;50;Des 2018;Museum Sampoerna;782;;
6476;Erwin R;/Profile/ErwinR391;50;Sep-18;Museum Sampoerna;782;;
6555;Eva C;/Profile/EvaC4156;50;Mei 2018;Museum Sampoerna;782;;
6761;fajaradiartha;/Profile/fajaradiartha;50;Apr-18;Museum Sampoerna;782;;
6977;Fedricx;/Profile/Fedricx;50;Agt 2020;Museum Sampoerna;782;;
8177;Harry G;/Profile/HarryG1501;40;Jul-18;Museum Sampoerna;782;;
8443;Herman;/Profile/alamjayap;50;Jul-18;Museum Sampoerna;782;;
8449;Herman S;/Profile/HermanS1147;50;Jul-18;Museum Sampoerna;782;;
8793;idrrydr;/Profile/301indrar;40;Apr-19;Museum Sampoerna;782;;
8916;imam M;/Profile/1akinimam;40;Des 2018;Museum Sampoerna;782;;
9210;ireneruthisabela;/Profile/ireneruthisabela;40;Mei 2018;Museum Sampoerna;782;;
9660;Javaline tour and travel;/Profile/javalinetrip;50;Mei 2019;Museum Sampoerna;782;;
9882;Jhonsen Lai;/Profile/JhonsenL;50;Jun-18;Museum Sampoerna;782;;
10428;kadekari242;/Profile/kadekari242;50;Jun-18;Museum Sampoerna;782;;
10545;Kartika S;/Profile/KartikaS177;40;Jul-18;Museum Sampoerna;782;;
10701;Kepinkep;/Profile/Kepinkep;50;Mei 2018;Museum Sampoerna;782;;
11139;Laenk J;/Profile/LaenkJ;30;Agt 2018;Museum Sampoerna;782;;
11243;Lauw Olivia;/Profile/LauwO1;50;Okt 2018;Museum Sampoerna;782;;
11423;Lian A;/Profile/LianA173;50;Mar-19;Museum Sampoerna;782;;
11927;ma_erwin;/Profile/ma_erwin;30;Agt 2018;Museum Sampoerna;782;;
12039;makdangnisa;/Profile/makdangnisa;50;Jul-18;Museum Sampoerna;782;;
12562;mega transindo;/Profile/megatransindo;50;Des 2020;Museum Sampoerna;782;;
13182;MoraSby;/Profile/MoraSby;50;Mar-20;Museum Sampoerna;782;;
13208;Mr.Adi;/Profile/adi_pasono1968;50;Agt 2019;Museum Sampoerna;782;;
13292;Muhamad rangga gumilar;/Profile/Muhamadranggagumilar;50;Sep-18;Museum Sampoerna;782;;
13482;N4n41ndr4;/Profile/N4n41ndr4;40;Agt 2018;Museum Sampoerna;782;;
13558;Namy M;/Profile/NamyM1;50;Sep-18;Museum Sampoerna;782;;
13839;Nhaz Montana;/Profile/nhazmontana;50;Jan-19;Museum Sampoerna;782;;
13845;Ni wayan Okti Sukariani;/Profile/Okti_sukariani;50;Apr-18;Museum Sampoerna;782;;
13914;nida;/Profile/nida70;50;Jan-20;Museum Sampoerna;782;;
14142;novi andrianto;/Profile/novi_andrianto;40;Jun-19;Museum Sampoerna;782;;
14383;Oemar Ichsan;/Profile/Oemaristan;50;Mei 2018;Museum Sampoerna;782;;
15173;Purwitanto;/Profile/Purwitanto;40;Sep-18;Museum Sampoerna;782;;
15196;Putrada;/Profile/wayanputrada;40;Jun-18;Museum Sampoerna;782;;
15235;Putu Agus Purna... W;/Profile/ipapwirawan;40;Jun-18;Museum Sampoerna;782;;
